2.319196937605738098e-04,7.554415788035841151e-05,7.550560985691845417e-05,3.575624141376465559e-04,2.109521301463246346e-04
2.437242073938250542e-05,2.146978877135552466e-04,5.791292642243206501e-05,9.953518747352063656e-05,1.836255250964313745e-04
1.413003774359822273e-04,1.309221697738394141e-04,4.286915645934641361e-05,1.509668945800513029e-04,6.610358832404017448e-05
5.125088500790287143e-05,4.430516855791211128e-05,6.687489803880458531e-05,1.296752598136663437e-04,4.197080852463841438e-05
5.590045475400984287e-05,1.117342762881889939e-04,4.464751691557466984e-05,9.454315295442938805e-05,7.010999252088378781e-05
1.541107776574790478e-04,1.736461163091007620e-04,1.412037236150354147e-04,2.562132867751643062e-04,2.648394292918965220e-04
6.420246791094546971e-05,1.569784944877028465e-04,6.894307443872104996e-05,1.556085189804434776e-04,8.705828804522698552e-06
8.911540498957037926e-05,1.065652322722598910e-04,1.091088633984327316e-04,1.615117071196436882e-04,6.252480670809756631e-05
1.630089827813208103e-04,2.730033374973572791e-04,4.892656579613674766e-05,2.599499712232500315e-04,1.843882928369567340e-04
6.656693585682660341e-05,3.217415433027781546e-04,4.969499423168599606e-05,2.695706280064769089e-04,2.895553188864141703e-04
8.248367521446198225e-05,2.846412753569893539e-04,5.124096060171723366e-05,2.544823073549196124e-04,2.553382873884402215e-04
6.933719851076600225e-05,3.256967975175939500e-04,1.559208612889159858e-06,2.617501013446599245e-04,2.284267757204361260e-04
5.700165638700127602e-05,3.322121265227906406e-04,2.459879033267492595e-05,2.443607809254899621e-04,1.377580665575806051e-04
1.311997766606509414e-04,3.512282273732125759e-04,3.799475962296182483e-06,2.546268660807982087e-04,5.841507663717493415e-05
1.300705771427601576e-04,3.158453328069299459e-04,2.072984352707868275e-05,1.766510395100340518e-04,3.882392775267365305e-05
3.236513002775609493e-04,5.994475213810801506e-05,1.869261614046990871e-04,1.286528713535517996e-04,4.941346705891191959e-04
4.632759373635064477e-05,2.071987910312600434e-04,1.578024821355938911e-04,9.409093763679265976e-05,3.420754510443657637e-04
1.001676719170063734e-04,9.388975740876048803e-05,1.227957254741340876e-04,7.218585233204066753e-05,1.449025585316121036e-04
1.031372812576591969e-05,1.380393223371354015e-05,1.655003870837379581e-05,7.687421748414641079e-05,8.462055120617097050e-06
2.769055572571233457e-04,2.284664733451791108e-04,6.044266046956186947e-05,1.602572156116366386e-04,1.634128566365689039e-04
1.054718159139156342e-04,2.747262842603959143e-04,1.615584478713572025e-04,4.100210790056735277e-04,5.432888137875124812e-04
2.372791059315203536e-04,1.328295256826095283e-04,1.338339643552899361e-06,7.512845331802964211e-05,4.410438123159110546e-05
1.197739038616418839e-05,3.648603160399940880e-05,1.575297210365533829e-05,7.388036465272318238e-05,2.045639266725629568e-04
8.118312689475715160e-05,6.308109732344719485e-06,1.016783353406935930e-04,1.508916902821509946e-04,1.146836439147591591e-05
1.432169083273038268e-04,2.182427526804531226e-04,6.058817962184548378e-05,1.856256421888247132e-04,5.741324275732034984e-05
